First_pokemon,Second_pokemon,Winner,Name_First,Type 1_First,Type 2_First,HP_First,Attack_First,Defense_First,Sp. Atk_First,Sp. Def_First,Speed_First,Generation_First,Legendary_First,Name_Second,Type 1_Second,Type 2_Second,HP_Second,Attack_Second,Defense_Second,Sp. Atk_Second,Sp. Def_Second,Speed_Second,Generation_Second,Legendary_Second
374,592,592,Corphish,Water,,43,80,65,50,35,35,3,False,Mega Audino,Normal,Fairy,103,60,126,80,126,50,5,False
616,386,616,Darmanitan Standard Mode,Fire,,105,140,55,30,55,95,5,False,Shuppet,Ghost,,44,75,35,63,33,45,3,False
722,424,424,Fennekin,Fire,,40,45,40,62,60,60,6,False,Groudon,Ground,,100,150,140,100,90,90,3,True
367,651,367,Mega Altaria,Dragon,Fairy,75,110,110,110,105,80,3,False,Escavalier,Bug,Steel,70,135,105,60,105,20,5,False
78,289,78,Victreebel,Grass,Poison,80,105,65,100,70,70,1,False,Wurmple,Bug,,45,45,35,20,30,20,3,False
480,577,480,Glameow,Normal,,49,55,42,42,37,85,4,False,Munna,Psychic,,76,25,45,67,55,24,5,False
732,337,732,Talonflame,Fire,Flying,78,81,71,74,69,126,6,False,Mega Medicham,Fighting,Psychic,60,100,85,80,85,100,3,False
728,300,300,Bunnelby,Normal,,38,36,38,32,36,57,6,False,Taillow,Normal,Flying,40,55,30,30,30,85,3,False
397,62,397,Glalie,Ice,,80,80,80,80,80,80,3,False,Mankey,Fighting,,40,80,35,35,45,70,1,False
600,552,552,Sawk,Fighting,,75,125,75,30,75,85,5,False,Shaymin Sky Forme,Grass,Flying,100,103,75,120,75,127,4,True
792,680,792,Noivern,Flying,Dragon,85,70,80,97,80,123,6,False,Stunfisk,Ground,Electric,109,66,84,81,99,32,5,False
328,140,328,Mega Sableye,Dark,Ghost,50,85,125,85,115,20,3,False,Magikarp,Water,,20,10,55,15,20,80,1,False
719,474,474,Chespin,Grass,,56,61,65,48,45,38,6,False,Drifblim,Ghost,Flying,150,80,44,90,54,80,4,False
746,668,746,Espurr,Psychic,,62,48,54,63,60,68,6,False,Beheeyem,Psychic,,75,75,75,125,95,40,5,False
198,208,198,Bellossom,Grass,,75,80,95,90,100,50,2,False,Sunflora,Grass,,75,75,55,105,85,30,2,False
413,737,737,Metagross,Steel,Psychic,80,135,130,95,90,70,3,False,Pyroar,Fire,Normal,86,68,72,109,66,106,6,False
121,702,702,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True
742,617,742,Gogoat,Grass,,123,100,62,97,81,68,6,False,Darmanitan Zen Mode,Fire,Psychic,105,30,105,140,105,55,5,False
526,642,526,Porygon-Z,Normal,,85,80,70,135,75,90,4,False,Ducklett,Water,Flying,62,44,50,44,50,55,5,False
643,455,643,Swanna,Water,Flying,75,87,63,87,63,98,5,False,Rampardos,Rock,,97,165,60,65,50,58,4,False
507,194,507,Finneon,Water,,49,49,56,49,61,66,4,False,Mareep,Electric,,55,40,40,65,45,35,2,False
764,766,766,Clawitzer,Water,,71,73,88,120,89,59,6,False,Heliolisk,Electric,Normal,62,55,52,109,94,109,6,False
142,477,477,Mega Gyarados,Water,Dark,95,155,109,70,130,81,1,False,Mega Lopunny,Normal,Fighting,65,136,94,54,96,135,4,False
268,263,263,Tyranitar,Rock,Dark,100,134,110,95,100,61,2,False,Raikou,Electric,,90,85,75,115,100,115,2,True
181,412,181,Ledian,Bug,Flying,55,35,50,55,110,85,2,False,Metang,Steel,Psychic,60,75,100,55,80,50,3,False
220,189,189,Pineco,Bug,,50,65,90,35,35,15,2,False,Igglybuff,Normal,Fairy,90,30,15,40,20,15,2,False
591,796,796,Audino,Normal,,103,60,86,60,86,50,5,False,Diancie,Rock,Fairy,50,100,150,100,150,50,6,True
684,774,774,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,Carbink,Rock,Fairy,50,50,150,50,150,50,6,False
425,187,425,Primal Groudon,Ground,Fire,100,180,160,150,90,90,3,True,Pichu,Electric,,20,40,15,35,35,60,2,False
426,748,748,Rayquaza,Dragon,Flying,105,150,90,150,90,95,3,True,Meowstic Female,Psychic,,74,48,76,83,81,104,6,False
94,457,94,Seel,Water,,65,45,55,45,70,45,1,False,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False
617,787,787,Darmanitan Zen Mode,Fire,Psychic,105,30,105,140,105,55,5,False,Gourgeist Large Size,Ghost,Grass,75,95,122,58,75,69,6,False
133,395,133,Scyther,Bug,Flying,70,110,80,55,80,105,1,False,Wynaut,Psychic,,95,23,48,23,48,23,3,False
602,597,597,Swadloon,Bug,Grass,55,63,90,50,80,42,5,False,Palpitoad,Water,Ground,75,65,55,65,55,69,5,False
405,28,28,Relicanth,Water,Rock,100,90,130,45,65,55,3,False,Fearow,Normal,Flying,65,90,65,61,61,100,1,False
777,715,715,Goodra,Dragon,,90,100,70,110,150,80,6,False,Keldeo Resolute Forme,Water,Fighting,91,72,90,129,90,108,5,False
126,203,126,Horsea,Water,,30,40,70,70,25,60,1,False,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False
36,86,36,Nidorina,Poison,,70,62,67,55,55,56,1,False,Slowpoke,Water,Psychic,90,65,65,40,40,15,1,False
646,241,646,Vanilluxe,Ice,,71,95,85,110,95,79,5,False,Corsola,Water,Rock,55,55,85,65,85,35,2,False
413,245,245,Metagross,Steel,Psychic,80,135,130,95,90,70,3,False,Mantine,Water,Flying,65,40,70,80,140,70,2,False
594,536,536,Gurdurr,Fighting,,85,105,85,40,50,40,5,False,Fan Rotom,Electric,Flying,50,65,107,105,107,86,4,False
450,689,689,Luxio,Electric,,60,85,49,60,49,60,4,False,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False
71,362,71,Alakazam,Psychic,,55,50,45,135,95,120,1,False,Flygon,Ground,Dragon,80,100,80,80,80,100,3,False
453,276,276,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,Mega Sceptile,Grass,Dragon,70,110,75,145,85,145,3,False
335,374,335,Meditite,Fighting,Psychic,30,40,55,40,55,60,3,False,Corphish,Water,,43,80,65,50,35,35,3,False
203,246,246,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False,Skarmory,Steel,Flying,65,80,140,40,70,70,2,False
441,651,441,Empoleon,Water,Steel,84,86,88,111,101,60,4,False,Escavalier,Bug,Steel,70,135,105,60,105,20,5,False
326,800,800,Delcatty,Normal,,70,65,65,55,55,70,3,False,Volcanion,Fire,Water,80,110,120,130,90,70,6,True
657,352,657,Joltik,Bug,Electric,50,47,50,57,50,65,5,False,Wailord,Water,,170,90,45,90,45,60,3,False
684,2,2,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False
92,785,785,Doduo,Normal,Flying,35,85,45,35,35,75,1,False,Gourgeist Average Size,Ghost,Grass,65,90,122,58,75,84,6,False
529,208,529,Probopass,Rock,Steel,60,55,145,75,150,40,4,False,Sunflora,Grass,,75,75,55,105,85,30,2,False
799,723,799,Hoopa Unbound,Psychic,Dark,80,160,60,170,130,80,6,True,Braixen,Fire,,59,59,58,90,70,73,6,False
388,673,388,Mega Banette,Ghost,,64,165,75,93,83,75,3,False,Fraxure,Dragon,,66,117,70,40,50,67,5,False
252,330,330,Donphan,Ground,,90,120,120,60,60,50,2,False,Mega Mawile,Steel,Fairy,50,105,125,55,95,50,3,False
38,411,411,Nidoran♂,Poison,,46,57,40,40,40,50,1,False,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False
684,239,239,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,Swinub,Ice,Ground,50,50,40,30,30,50,2,False
753,682,682,Spritzee,Fairy,,78,52,60,63,65,23,6,False,Mienshao,Fighting,,65,125,60,95,60,105,5,False
701,148,701,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,Flareon,Fire,,65,130,60,95,110,65,1,False
147,791,147,Jolteon,Electric,,65,65,60,110,95,130,1,False,Noibat,Flying,Dragon,40,30,35,45,40,55,6,False
457,765,765,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False,Helioptile,Electric,Normal,44,38,33,61,43,70,6,False
184,703,184,Crobat,Poison,Flying,85,90,80,70,80,130,2,False,Tornadus Incarnate Forme,Flying,,79,115,70,125,80,111,5,True
450,659,450,Luxio,Electric,,60,85,49,60,49,60,4,False,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False
336,783,783,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,Pumpkaboo Large Size,Ghost,Grass,54,66,70,44,55,46,6,False
130,205,205,Staryu,Water,,30,45,55,70,55,85,1,False,Jumpluff,Grass,Flying,75,55,70,55,95,110,2,False
651,408,408,Escavalier,Bug,Steel,70,135,105,60,105,20,5,False,Shelgon,Dragon,,65,95,100,60,50,50,3,False
443,527,527,Staravia,Normal,Flying,55,75,50,40,40,80,4,False,Gallade,Psychic,Fighting,68,125,65,65,115,80,4,False
88,744,744,Mega Slowbro,Water,Psychic,95,75,180,130,80,30,1,False,Pangoro,Fighting,Dark,95,124,78,69,71,58,6,False
148,785,785,Flareon,Fire,,65,130,60,95,110,65,1,False,Gourgeist Average Size,Ghost,Grass,65,90,122,58,75,84,6,False
393,501,393,Absol,Dark,,65,130,60,75,60,75,3,False,Hippowdon,Ground,,108,112,118,68,72,47,4,False
28,283,28,Fearow,Normal,Flying,65,90,65,61,61,100,1,False,Swampert,Water,Ground,100,110,90,85,90,60,3,False
66,539,66,Poliwag,Water,,40,50,40,40,40,90,1,False,Mesprit,Psychic,,80,105,105,105,105,80,4,True
278,650,650,Combusken,Fire,Fighting,60,85,60,85,60,55,3,False,Karrablast,Bug,,50,75,45,40,45,60,5,False
645,396,645,Vanillish,Ice,,51,65,65,80,75,59,5,False,Snorunt,Ice,,50,50,50,50,50,50,3,False
181,52,181,Ledian,Bug,Flying,55,35,50,55,110,85,2,False,Paras,Bug,Grass,35,70,55,45,55,25,1,False
98,178,178,Shellder,Water,,30,65,100,45,25,40,1,False,Hoothoot,Normal,Flying,60,30,30,36,56,50,2,False
728,142,142,Bunnelby,Normal,,38,36,38,32,36,57,6,False,Mega Gyarados,Water,Dark,95,155,109,70,130,81,1,False
566,30,30,Lillipup,Normal,,45,60,45,25,45,55,5,False,Arbok,Poison,,60,85,69,65,79,80,1,False
795,77,795,Zygarde Half Forme,Dragon,Ground,108,100,121,81,95,95,6,True,Weepinbell,Grass,Poison,65,90,50,85,45,55,1,False
503,97,503,Drapion,Poison,Dark,70,90,110,60,75,95,4,False,Muk,Poison,,105,105,75,65,100,50,1,False
157,375,157,Articuno,Ice,Flying,90,85,100,95,125,85,1,True,Crawdaunt,Water,Dark,63,120,85,90,55,55,3,False
119,775,119,Weezing,Poison,,65,90,120,85,70,60,1,False,Goomy,Dragon,,45,50,35,55,75,40,6,False
148,199,148,Flareon,Fire,,65,130,60,95,110,65,1,False,Marill,Water,Fairy,70,20,50,20,50,40,2,False
689,236,689,Rufflet,Normal,Flying,70,83,50,37,50,60,5,False,Ursaring,Normal,,90,130,75,75,75,55,2,False
163,468,163,Mewtwo,Psychic,,106,110,90,154,90,130,1,True,Cherubi,Grass,,45,35,45,62,53,35,4,False
756,313,313,Slurpuff,Fairy,,82,80,86,85,75,72,6,False,Vigoroth,Normal,,80,80,80,55,55,90,3,False
204,581,581,Skiploom,Grass,Flying,55,45,50,45,65,80,2,False,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False
260,797,797,Magby,Fire,,45,75,37,70,55,83,2,False,Mega Diancie,Rock,Fairy,50,160,110,160,110,110,6,True
242,47,242,Remoraid,Water,,35,65,35,65,35,65,2,False,Zubat,Poison,Flying,40,45,35,30,40,55,1,False
660,9,9,Ferrothorn,Grass,Steel,74,94,131,54,116,20,5,False,Mega Charizard Y,Fire,Flying,78,104,78,159,115,100,1,False
36,795,795,Nidorina,Poison,,70,62,67,55,55,56,1,False,Zygarde Half Forme,Dragon,Ground,108,100,121,81,95,95,6,True
86,594,594,Slowpoke,Water,Psychic,90,65,65,40,40,15,1,False,Gurdurr,Fighting,,85,105,85,40,50,40,5,False
188,432,432,Cleffa,Fairy,,50,25,28,45,55,15,2,False,Deoxys Speed Forme,Psychic,,50,95,90,95,90,180,3,True
170,282,170,Cyndaquil,Fire,,39,52,43,60,50,65,2,False,Marshtomp,Water,Ground,70,85,70,60,70,50,3,False
512,639,512,Mega Abomasnow,Grass,Ice,90,132,105,132,105,30,4,False,Solosis,Psychic,,45,30,40,105,50,20,5,False
189,352,352,Igglybuff,Normal,Fairy,90,30,15,40,20,15,2,False,Wailord,Water,,170,90,45,90,45,60,3,False
625,249,249,Cofagrigus,Ghost,,58,50,145,95,105,30,5,False,Mega Houndoom,Dark,Fire,75,90,90,140,90,115,2,False
419,444,419,Mega Latias,Dragon,Psychic,80,100,120,140,150,110,3,True,Staraptor,Normal,Flying,85,120,70,50,60,100,4,False
599,635,635,Throh,Fighting,,120,100,85,30,85,45,5,False,Cinccino,Normal,,75,95,60,65,60,115,5,False
374,292,374,Corphish,Water,,43,80,65,50,35,35,3,False,Cascoon,Bug,,50,35,55,25,25,15,3,False
707,676,707,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,Beartic,Ice,,95,110,80,70,80,50,5,False
386,479,479,Shuppet,Ghost,,44,75,35,63,33,45,3,False,Honchkrow,Dark,Flying,100,125,52,105,52,71,4,False
776,668,776,Sliggoo,Dragon,,68,75,53,83,113,60,6,False,Beheeyem,Psychic,,75,75,75,125,95,40,5,False
657,44,44,Joltik,Bug,Electric,50,47,50,57,50,65,5,False,Ninetales,Fire,,73,76,75,81,100,100,1,False
205,245,205,Jumpluff,Grass,Flying,75,55,70,55,95,110,2,False,Mantine,Water,Flying,65,40,70,80,140,70,2,False
36,580,580,Nidorina,Poison,,70,62,67,55,55,56,1,False,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False
180,778,778,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,Klefki,Steel,Fairy,57,80,91,80,87,75,6,False
771,330,771,Sylveon,Fairy,,95,65,65,110,130,60,6,False,Mega Mawile,Steel,Fairy,50,105,125,55,95,50,3,False
272,449,272,Celebi,Psychic,Grass,100,100,100,100,100,100,2,False,Shinx,Electric,,45,65,34,40,34,45,4,False
118,151,151,Koffing,Poison,,40,65,95,60,45,35,1,False,Omastar,Rock,Water,70,60,125,115,70,55,1,False
38,692,692,Nidoran♂,Poison,,46,57,40,40,40,50,1,False,Mandibuzz,Dark,Flying,110,65,105,55,95,80,5,False
508,605,508,Lumineon,Water,,69,69,76,69,86,91,4,False,Whirlipede,Bug,Poison,40,55,99,40,79,47,5,False
23,587,23,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,Woobat,Psychic,Flying,55,45,43,55,43,72,5,False
531,151,531,Froslass,Ice,Ghost,70,80,70,80,70,110,4,False,Omastar,Rock,Water,70,60,125,115,70,55,1,False
13,241,13,Mega Blastoise,Water,,79,103,120,135,115,78,1,False,Corsola,Water,Rock,55,55,85,65,85,35,2,False
496,580,496,Munchlax,Normal,,135,85,40,40,85,5,4,False,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False
13,663,663,Mega Blastoise,Water,,79,103,120,135,115,78,1,False,Klinklang,Steel,,60,100,115,70,85,90,5,False
223,134,134,Gligar,Ground,Flying,65,75,105,35,65,85,2,False,Jynx,Ice,Psychic,65,50,35,115,95,95,1,False
604,237,604,Venipede,Bug,Poison,30,45,59,30,39,57,5,False,Slugma,Fire,,40,40,40,70,40,20,2,False
314,99,314,Slaking,Normal,,150,160,100,95,65,100,3,False,Cloyster,Water,Ice,50,95,180,85,45,70,1,False
154,598,154,Aerodactyl,Rock,Flying,80,105,65,60,75,130,1,False,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False
42,121,42,Clefable,Fairy,,95,70,73,95,90,60,1,False,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False
761,212,212,Skrelp,Poison,Water,50,60,60,60,60,30,6,False,Espeon,Psychic,,65,65,60,130,95,110,2,False
128,256,128,Goldeen,Water,,45,67,60,35,50,63,1,False,Tyrogue,Fighting,,35,35,35,35,35,35,2,False
285,484,484,Poochyena,Dark,,35,55,35,30,30,35,3,False,Skuntank,Poison,Dark,103,93,67,71,61,84,4,False
429,143,429,Deoxys Normal Forme,Psychic,,50,150,50,150,50,150,3,True,Lapras,Water,Ice,130,85,80,85,95,60,1,False
782,766,766,Pumpkaboo Small Size,Ghost,Grass,44,66,70,44,55,56,6,False,Heliolisk,Electric,Normal,62,55,52,109,94,109,6,False
147,769,147,Jolteon,Electric,,65,65,60,110,95,130,1,False,Amaura,Rock,Ice,77,59,50,67,63,46,6,False
124,157,124,Kangaskhan,Normal,,105,95,80,40,80,90,1,False,Articuno,Ice,Flying,90,85,100,95,125,85,1,True
376,715,715,Baltoy,Ground,Psychic,40,40,55,40,70,55,3,False,Keldeo Resolute Forme,Water,Fighting,91,72,90,129,90,108,5,False
510,40,40,Snover,Grass,Ice,60,62,50,62,60,40,4,False,Nidoking,Poison,Ground,81,102,77,85,75,85,1,False
31,399,31,Pikachu,Electric,,35,55,40,50,50,90,1,False,Spheal,Ice,Water,70,40,50,55,50,25,3,False
121,288,288,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,Linoone,Normal,,78,70,61,50,61,100,3,False
545,143,545,Giratina Altered Forme,Ghost,Dragon,150,100,120,100,120,90,4,True,Lapras,Water,Ice,130,85,80,85,95,60,1,False
11,173,11,Wartortle,Water,,59,63,80,65,80,58,1,False,Totodile,Water,,50,65,64,44,48,43,2,False
404,696,696,Gorebyss,Water,,55,84,105,114,75,52,3,False,Zweilous,Dark,Dragon,72,85,70,65,70,58,5,False
446,780,780,Bibarel,Normal,Water,79,85,60,55,60,71,4,False,Trevenant,Ghost,Grass,85,110,76,65,82,56,6,False
442,152,442,Starly,Normal,Flying,40,55,30,30,30,60,4,False,Kabuto,Rock,Water,30,80,90,55,45,55,1,False
340,263,340,Mega Manectric,Electric,,70,75,80,135,80,135,3,False,Raikou,Electric,,90,85,75,115,100,115,2,True
150,676,676,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,Beartic,Ice,,95,110,80,70,80,50,5,False
494,681,494,Garchomp,Dragon,Ground,108,130,95,80,85,102,4,False,Mienfoo,Fighting,,45,85,50,55,50,65,5,False
766,104,766,Heliolisk,Electric,Normal,62,55,52,109,94,109,6,False,Onix,Rock,Ground,35,45,160,30,45,70,1,False
42,548,548,Clefable,Fairy,,95,70,73,95,90,60,1,False,Phione,Water,,80,80,80,80,80,80,4,False
409,776,409,Salamence,Dragon,Flying,95,135,80,110,80,100,3,False,Sliggoo,Dragon,,68,75,53,83,113,60,6,False
736,460,736,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,Wormadam Sandy Cloak,Bug,Ground,60,79,105,59,85,36,4,False
152,156,152,Kabuto,Rock,Water,30,80,90,55,45,55,1,False,Snorlax,Normal,,160,110,65,65,110,30,1,False
258,364,364,Smoochum,Ice,Psychic,45,30,15,85,65,65,2,False,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False
199,507,507,Marill,Water,Fairy,70,20,50,20,50,40,2,False,Finneon,Water,,49,49,56,49,61,66,4,False
73,333,333,Machop,Fighting,,70,80,50,35,35,35,1,False,Aggron,Steel,Rock,70,110,180,60,60,50,3,False
1,83,83,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,Golem,Rock,Ground,80,120,130,55,65,45,1,False
410,753,753,Mega Salamence,Dragon,Flying,95,145,130,120,90,120,3,False,Spritzee,Fairy,,78,52,60,63,65,23,6,False
650,601,650,Karrablast,Bug,,50,75,45,40,45,60,5,False,Sewaddle,Bug,Grass,45,53,70,40,60,42,5,False
725,752,725,Froakie,Water,,41,56,40,62,44,71,6,False,Aegislash Shield Forme,Steel,Ghost,60,50,150,50,150,60,6,False
627,116,116,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,Hitmonchan,Fighting,,50,105,79,35,110,76,1,False
574,408,574,Simisear,Fire,,75,98,63,98,63,101,5,False,Shelgon,Dragon,,65,95,100,60,50,50,3,False
101,165,165,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,Mega Mewtwo Y,Psychic,,106,150,70,194,120,140,1,True
642,573,573,Ducklett,Water,Flying,62,44,50,44,50,55,5,False,Pansear,Fire,,50,53,48,53,48,64,5,False
130,366,130,Staryu,Water,,30,45,55,70,55,85,1,False,Altaria,Dragon,Flying,75,70,90,70,105,80,3,False
13,779,13,Mega Blastoise,Water,,79,103,120,135,115,78,1,False,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False
27,291,27,Spearow,Normal,Flying,40,60,30,31,31,70,1,False,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False
112,386,112,Exeggutor,Grass,Psychic,95,95,85,125,65,55,1,False,Shuppet,Ghost,,44,75,35,63,33,45,3,False
225,5,225,Mega Steelix,Steel,Ground,75,125,230,55,95,30,2,False,Charmander,Fire,,39,52,43,60,50,65,1,False
441,475,475,Empoleon,Water,Steel,84,86,88,111,101,60,4,False,Buneary,Normal,,55,66,44,44,56,85,4,False
636,674,674,Gothita,Psychic,,45,30,50,55,65,45,5,False,Haxorus,Dragon,,76,147,90,60,70,97,5,False
357,260,260,Spoink,Psychic,,60,25,35,70,80,60,3,False,Magby,Fire,,45,75,37,70,55,83,2,False
108,687,108,Kingler,Water,,55,130,115,50,50,75,1,False,Bisharp,Dark,Steel,65,125,100,60,70,70,5,False
684,693,693,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,Heatmor,Fire,,85,97,66,105,66,65,5,False
794,346,794,Yveltal,Dark,Flying,126,131,95,131,98,99,6,True,Gulpin,Poison,,70,43,53,43,53,40,3,False
187,553,553,Pichu,Electric,,20,40,15,35,35,60,2,False,Arceus,Normal,,120,120,120,120,120,120,4,True
253,258,258,Porygon2,Normal,,85,80,90,105,95,60,2,False,Smoochum,Ice,Psychic,45,30,15,85,65,65,2,False
242,595,242,Remoraid,Water,,35,65,35,65,35,65,2,False,Conkeldurr,Fighting,,105,140,95,55,65,45,5,False
390,783,783,Dusclops,Ghost,,40,70,130,60,130,25,3,False,Pumpkaboo Large Size,Ghost,Grass,54,66,70,44,55,46,6,False
267,754,267,Pupitar,Rock,Ground,70,84,70,65,70,51,2,False,Aromatisse,Fairy,,101,72,72,99,89,29,6,False
528,214,214,Mega Gallade,Psychic,Fighting,68,165,95,65,115,110,4,False,Murkrow,Dark,Flying,60,85,42,85,42,91,2,False
573,350,350,Pansear,Fire,,50,53,48,53,48,64,5,False,Mega Sharpedo,Water,Dark,70,140,70,110,65,105,3,False
711,613,711,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,Krokorok,Ground,Dark,60,82,45,45,45,74,5,False
631,607,631,Garbodor,Poison,,80,95,82,60,82,75,5,False,Cottonee,Grass,Fairy,40,27,60,37,50,66,5,False
779,40,40,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,Nidoking,Poison,Ground,81,102,77,85,75,85,1,False
779,702,702,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True
431,654,431,Deoxys Defense Forme,Psychic,,50,70,160,70,160,90,3,True,Frillish,Water,Ghost,55,40,50,65,85,40,5,False
722,428,428,Fennekin,Fire,,40,45,40,62,60,60,6,False,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True
133,260,133,Scyther,Bug,Flying,70,110,80,55,80,105,1,False,Magby,Fire,,45,75,37,70,55,83,2,False
325,463,463,Skitty,Normal,,50,45,45,35,35,50,3,False,Combee,Bug,Flying,30,30,42,30,42,70,4,False
136,191,136,Magmar,Fire,,65,95,57,100,85,93,1,False,Togetic,Fairy,Flying,55,40,85,80,105,40,2,False
380,45,380,Anorith,Rock,Bug,45,95,50,40,50,75,3,False,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False
585,108,108,Boldore,Rock,,70,105,105,50,40,20,5,False,Kingler,Water,,55,130,115,50,50,75,1,False
137,783,137,Pinsir,Bug,,65,125,100,55,70,85,1,False,Pumpkaboo Large Size,Ghost,Grass,54,66,70,44,55,46,6,False
401,582,582,Walrein,Ice,Water,110,80,90,95,90,65,3,False,Blitzle,Electric,,45,60,32,50,32,76,5,False
141,428,428,Gyarados,Water,Flying,95,125,79,60,100,81,1,False,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True
356,294,294,Torkoal,Fire,,70,85,140,85,70,20,3,False,Lotad,Water,Grass,40,30,30,40,50,30,3,False
455,375,455,Rampardos,Rock,,97,165,60,65,50,58,4,False,Crawdaunt,Water,Dark,63,120,85,90,55,55,3,False
312,590,590,Slakoth,Normal,,60,60,60,35,35,30,3,False,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False
425,417,425,Primal Groudon,Ground,Fire,100,180,160,150,90,90,3,True,Registeel,Steel,,80,75,150,75,150,50,3,True
16,522,522,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False,Leafeon,Grass,,65,110,130,60,65,95,4,False
778,293,778,Klefki,Steel,Fairy,57,80,91,80,87,75,6,False,Dustox,Bug,Poison,60,50,70,50,90,65,3,False
180,703,703,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,Tornadus Incarnate Forme,Flying,,79,115,70,125,80,111,5,True
400,716,716,Sealeo,Ice,Water,90,60,70,75,70,45,3,False,Meloetta Aria Forme,Normal,Psychic,100,77,77,128,128,90,5,False
557,633,557,Serperior,Grass,,75,75,95,75,95,113,5,False,Zoroark,Dark,,60,105,60,120,60,105,5,False
120,573,573,Rhyhorn,Ground,Rock,80,85,95,30,30,25,1,False,Pansear,Fire,,50,53,48,53,48,64,5,False
193,122,193,Xatu,Psychic,Flying,65,75,70,95,70,95,2,False,Chansey,Normal,,250,5,5,35,105,50,1,False
147,16,147,Jolteon,Electric,,65,65,60,110,95,130,1,False,Butterfree,Bug,Flying,60,45,50,90,80,70,1,False
169,777,777,Meganium,Grass,,80,82,100,83,100,80,2,False,Goodra,Dragon,,90,100,70,110,150,80,6,False
82,345,345,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,Roselia,Grass,Poison,50,60,45,100,80,65,3,False
566,335,335,Lillipup,Normal,,45,60,45,25,45,55,5,False,Meditite,Fighting,Psychic,30,40,55,40,55,60,3,False
698,17,698,Larvesta,Bug,Fire,55,85,55,50,55,60,5,False,Weedle,Bug,Poison,40,35,30,20,20,50,1,False
94,365,365,Seel,Water,,65,45,55,45,70,45,1,False,Swablu,Normal,Flying,45,40,60,40,75,50,3,False
250,130,130,Kingdra,Water,Dragon,75,95,95,95,95,85,2,False,Staryu,Water,,30,45,55,70,55,85,1,False
212,424,212,Espeon,Psychic,,65,65,60,130,95,110,2,False,Groudon,Ground,,100,150,140,100,90,90,3,True
624,754,624,Yamask,Ghost,,38,30,85,55,65,30,5,False,Aromatisse,Fairy,,101,72,72,99,89,29,6,False
631,395,631,Garbodor,Poison,,80,95,82,60,82,75,5,False,Wynaut,Psychic,,95,23,48,23,48,23,3,False
186,475,475,Lanturn,Water,Electric,125,58,58,76,76,67,2,False,Buneary,Normal,,55,66,44,44,56,85,4,False
81,50,50,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,Gloom,Grass,Poison,60,65,70,85,75,40,1,False
469,713,713,Cherrim,Grass,,70,60,70,87,78,85,4,False,Kyurem White Kyurem,Dragon,Ice,125,120,90,170,100,95,5,True
